Year,Month,Day,Vote #,Subject,Result,Ta/Nil,Tally,Legislator1,Legislator2,Legislator3,Legislator4,Legislator5,Legislator6,Legislator7,Legislator8,Legislator9,Legislator10,Legislator11,Legislator12,Legislator13,Legislator14,Legislator15,Legislator16,Legislator17,Legislator18,Legislator19,Legislator20,Legislator21,Legislator22,Legislator23,Legislator24,Legislator25,Legislator26,Legislator27,Legislator28,Legislator29,Legislator30,Legislator31,Legislator32,Legislator33,Legislator34,Legislator35,Legislator36,Legislator37,Legislator38,Legislator39,Legislator40,Legislator41,Legislator42,Legislator43,Legislator44,Legislator45,Legislator46,Legislator47,Legislator48,Legislator49,Legislator50,Legislator51,Legislator52,Legislator53,Legislator54
2014,July,10,5,10/Jul/2014 Prelude,Amendment declared carried.,TA,20,IvanaBacik,TerryBrennan,ColmBurke,MartinConway,MauriceCummins,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,10,5,10/Jul/2014 Prelude,Amendment declared carried.,NIL,10,SeanDBarrett,ThomasByrne,JohnCrown,MarkDaly,JamesHeffernan,TerryLeyden,DarraghOBrien,AverilPower,FergalQuinn,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,0,15/Jul/2014 Prelude,Amendment declared lost.,TA,16,SeanDBarrett,ThomasByrne,JohnCrown,MarkDaly,TerryLeyden,PaschalMooney,RonanMullen,TrevorOClochartaigh,DarraghOBrien,DennisODonovan,NedOSullivan,AverilPower,FergalQuinn,KathrynReilly,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,0,15/Jul/2014 Prelude,Amendment declared lost.,NIL,25,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,CaitKeane,JohnKelly,MarieMoloney,MaryMoran,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,1,15/Jul/2014 Prelude,Amendment declared lost.,TA,11,JohnCrown,TerryLeyden,PaschalMooney,RonanMullen,DarraghOBrien,DennisODonovan,NedOSullivan,TrevorOClochartaigh,AverilPower,KathrynReilly,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,1,15/Jul/2014 Prelude,Amendment declared lost.,NIL,30,IvanaBacik,SeanDBarrett,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,MarieLouiseODonnell,SusanOKeeffe,PatONeill,FergalQuinn,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,2,15/Jul/2014 Prelude,Question declared carried.,TA,27,IvanaBacik,SeanDBarrett,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,2,15/Jul/2014 Prelude,Question declared carried.,NIL,11,ThomasByrne,TerryLeyden,PaschalMooney,DarraghOBrien,DennisODonovan,NedOSullivan,TrevorOClochartaigh,AverilPower,KathrynReilly,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,3,15/Jul/2014 Prelude,Question declared carried.,TA,30,IvanaBacik,SeanDBarrett,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,FidelmaHealyEames,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,3,15/Jul/2014 Prelude,Question declared carried.,NIL,11,ThomasByrne,TerryLeyden,PaschalMooney,TrevorOClochartaigh,DarraghOBrien,DennisODonovan,NedOSullivan,AverilPower,KathrynReilly,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,4,15/Jul/2014 Prelude,Amendment declared lost.,TA,12,SeanDBarrett,ThomasByrne,JohnCrown,FidelmaHealyEames,TerryLeyden,FiachMacConghail,PaschalMooney,RonanMullen,TrevorOClochartaigh,AverilPower,KathrynReilly,JimWalsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,4,15/Jul/2014 Prelude,Amendment declared lost.,NIL,27,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,5,15/Jul/2014 Prelude,Question declared carried.,TA,29,IvanaBacik,SeanDBarrett,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,JohnCrown,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,15,5,15/Jul/2014 Prelude,Question declared carried.,NIL,5,FidelmaHealyEames,FiachMacConghail,RonanMullen,TrevorOClochartaigh,KathrynReilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,16,0,16/Jul/2014 Prelude,Amendment declared lost.,TA,19,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,FidelmaHealyEames,JamesHeffernan,TerryLeyden,MarcMacSharry,PaschalMooney,RonanMullen,DavidNorris,NedOSullivan,TrevorOClochartaigh,AverilPower,FergalQuinn,JillianVanTurnhout,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,16,0,16/Jul/2014 Prelude,Amendment declared lost.,NIL,26,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,16,1,16/Jul/2014 Prelude,Question declared carried.,TA,32,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,FidelmaHealyEames,JamesHeffernan,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,SusanOKeeffe,PatONeill,FergalQuinn,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,
2014,July,16,1,16/Jul/2014 Prelude,Question declared carried.,NIL,13,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,RonanMullen,TrevorOClochartaigh,DarraghOBrien,NedOSullivan,AverilPower,KathrynReilly,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,16,2,16/Jul/2014 Prelude,Amendment declared lost.,TA,12,SeanDBarrett,JohnCrown,MarkDaly,JamesHeffernan,TerryLeyden,DarraghOBrien,MaryAnnOBrien,NedOSullivan,AverilPower,FergalQuinn,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,16,2,16/Jul/2014 Prelude,Amendment declared lost.,NIL,27,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,16,3,16/Jul/2014 Prelude,Amendment declared lost.,TA,14,SeanDBarrett,JohnCrown,MarkDaly,FidelmaHealyEames,JamesHeffernan,TerryLeyden,RonanMullen,DarraghOBrien,MaryAnnOBrien,NedOSullivan,TrevorOClochartaigh,FergalQuinn,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,16,3,16/Jul/2014 Prelude,Amendment declared lost.,NIL,28,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,16,4,16/Jul/2014 Prelude,Amendment declared lost.,TA,15,SeanDBarrett,ThomasByrne,JohnCrown,MarkDaly,FidelmaHealyEames,JamesHeffernan,TerryLeyden,PaschalMooney,RonanMullen,DarraghOBrien,NedOSullivan,TrevorOClochartaigh,AverilPower,FergalQuinn,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,16,4,16/Jul/2014 Prelude,Amendment declared lost.,NIL,26,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,17,0,17/Jul/2014 Prelude,Amendment declared lost.,TA,15,SeanDBarrett,ThomasByrne,DavidCullinane,MarkDaly,FidelmaHealyEames,JamesHeffernan,TerryLeyden,PaschalMooney,NedOSullivan,AverilPower,FergalQuinn,KathrynReilly,JillianVanTurnhout,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,17,0,17/Jul/2014 Prelude,Amendment declared lost.,NIL,25,IvanaBacik,TerryBrennan,ColmBurke,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,17,1,17/Jul/2014 Prelude,Question declared carried.,TA,37,IvanaBacik,TerryBrennan,ColmBurke,ThomasByrne,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,DavidCullinane,MauriceCummins,JimDarcy,MichaelWDArcy,MarkDaly,JohnGilroy,AideenHayden,ImeldaHenry,CaitKeane,JohnKelly,DenisLandy,TerryLeyden,MarieMoloney,PaschalMooney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,TrevorOClochartaigh,DarraghOBrien,MaryAnnOBrien,SusanOKeeffe,PatONeill,NedOSullivan,AverilPower,TomSheahan,JillianVanTurnhout,DiarmuidWilson,,,,,,,,,,,,,,,,,
2014,July,17,1,17/Jul/2014 Prelude,Question declared carried.,NIL,6,JohnCrown,FidelmaHealyEames,JamesHeffernan,DavidNorris,FergalQuinn,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,17,2,17/Jul/2014 Prelude,Question declared carried.,TA,39,IvanaBacik,TerryBrennan,ColmBurke,ThomasByrne,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,DavidCullinane,MauriceCummins,JimDarcy,MichaelWDArcy,MarkDaly,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,TerryLeyden,MarieMoloney,PaschalMooney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,DarraghOBrien,MaryAnnOBrien,SusanOKeeffe,PatONeill,NedOSullivan,AverilPower,KathrynReilly,TomSheahan,JillianVanTurnhout,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,
2014,July,17,2,17/Jul/2014 Prelude,Question declared carried.,NIL,6,JohnCrown,FidelmaHealyEames,JamesHeffernan,RonanMullen,DavidNorris,FergalQuinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,17,3,17/Jul/2014 Prelude,Amendment declared lost.,TA,15,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,FidelmaHealyEames,JamesHeffernan,TerryLeyden,PaschalMooney,RonanMullen,DarraghOBrien,TrevorOClochartaigh,FergalQuinn,KathrynReilly,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,17,3,17/Jul/2014 Prelude,Amendment declared lost.,NIL,23,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,17,4,17/Jul/2014 Prelude,Question declared carried.,TA,29,IvanaBacik,ColmBurke,ThomasByrne,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,AideenHayden,FidelmaHealyEames,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,TerryLeyden,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,DarraghOBrien,SusanOKeeffe,PatONeill,NedOSullivan,FergalQuinn,JillianVanTurnhout,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,
2014,July,17,4,17/Jul/2014 Prelude,Question declared carried.,NIL,5,SeanDBarrett,JohnCrown,DavidCullinane,TrevorOClochartaigh,KathrynReilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,0,04/Jun/2014 Prelude,Amendment declared lost.,TA,17,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,JamesHeffernan,TerryLeyden,MarcMacSharry,PaschalMooney,RonanMullen,BrianODomhnaill,DarraghOBrien,DennisODonovan,NedOSullivan,AverilPower,FergalQuinn,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,0,04/Jun/2014 Prelude,Amendment declared lost.,NIL,22,IvanaBacik,TerryBrennan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,MichaelWDArcy,JohnGilroy,AideenHayden,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,PatONeill,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,1,04/Jun/2014 Prelude,Question declared carried.,TA,22,IvanaBacik,TerryBrennan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,MichaelWDArcy,JohnGilroy,AideenHayden,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,PatONeill,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,1,04/Jun/2014 Prelude,Question declared carried.,NIL,17,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,JamesHeffernan,TerryLeyden,MarcMacSharry,PaschalMooney,RonanMullen,DarraghOBrien,DennisODonovan,NedOSullivan,BrianODomhnaill,AverilPower,FergalQuinn,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,2,04/Jun/2014 Prelude,Question declared carried.,TA,27,IvanaBacik,SeanDBarrett,TerryBrennan,PaulCoghlan,MichaelComiskey,MartinConway,JohnCrown,MauriceCummins,MichaelWDArcy,JohnGilroy,AideenHayden,JamesHeffernan,ImeldaHenry,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,RonanMullen,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,PatONeill,FergalQuinn,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,2,04/Jun/2014 Prelude,Question declared carried.,NIL,11,ThomasByrne,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,PaschalMooney,DarraghOBrien,DennisODonovan,NedOSullivan,AverilPower,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,3,04/Jun/2014 Prelude,Question declared carried.,TA,22,IvanaBacik,TerryBrennan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,MichaelMullins,HildegardeNaughton,MarieLouiseODonnell,PatONeill,TomSheahan,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,3,04/Jun/2014 Prelude,Question declared carried.,NIL,15,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,JamesHeffernan,TerryLeyden,MarcMacSharry,PaschalMooney,DarraghOBrien,DennisODonovan,NedOSullivan,TrevorOClochartaigh,BrianODomhnaill,AverilPower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,4,04/Jun/2014 Prelude,Amendment declared carried.,TA,18,IvanaBacik,TerryBrennan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,CaitKeane,DenisLandy,MarieMoloney,MaryMoran,MichaelMullins,HildegardeNaughton,CatherineNoone,TomSheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,4,04/Jun/2014 Prelude,Amendment declared carried.,NIL,16,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,FiachMacConghail,MarcMacSharry,PaschalMooney,DarraghOBrien,DennisODonovan,NedOSullivan,TrevorOClochartaigh,BrianODomhnaill,AverilPower,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,5,04/Jun/2014 Prelude,Question declared carried.,TA,18,IvanaBacik,TerryBrennan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,CaitKeane,DenisLandy,MarieMoloney,MaryMoran,MichaelMullins,HildegardeNaughton,CatherineNoone,TomSheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,4,5,04/Jun/2014 Prelude,Question declared carried.,NIL,16,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,FiachMacConghail,MarcMacSharry,PaschalMooney,DarraghOBrien,DennisODonovan,NedOSullivan,TrevorOClochartaigh,BrianODomhnaill,AverilPower,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,10,0,10/Jun/2014 Order of Business (Continued),Amendment declared lost.,TA,17,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,MarcMacSharry,PaschalMooney,RonanMullen,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DennisODonovan,NedOSullivan,AverilPower,FergalQuinn,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,10,0,10/Jun/2014 Order of Business (Continued),Amendment declared lost.,NIL,27,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,CaitKeane,FiachMacConghail,MarieMoloney,MaryMoran,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,10,1,10/Jun/2014 Order of Business (Continued),Amendment declared lost.,TA,17,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,JamesHeffernan,MarcMacSharry,PaschalMooney,RonanMullen,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DennisODonovan,NedOSullivan,AverilPower,FergalQuinn,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,10,1,10/Jun/2014 Order of Business (Continued),Amendment declared lost.,NIL,26,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,CaitKeane,MarieMoloney,MaryMoran,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,10,2,10/Jun/2014 Order of Business (Continued),Question declared carried.,TA,28,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,CaitKeane,MarieMoloney,MaryMoran,RonanMullen,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,SusanOKeeffe,PatONeill,FergalQuinn,TomSheahan,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,10,2,10/Jun/2014 Order of Business (Continued),Question declared carried.,NIL,16,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,JamesHeffernan,MarcMacSharry,PaschalMooney,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DennisODonovan,NedOSullivan,AverilPower,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,10,3,10/Jun/2014 State Airports (Shannon Group) Bill 2014: Committee Stage (Resumed) (Continued),Amendment declared lost.,TA,16,SeanDBarrett,ThomasByrne,JohnCrown,JamesHeffernan,MarcMacSharry,PaschalMooney,DennisODonovan,NedOSullivan,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,AverilPower,FergalQuinn,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,10,3,10/Jun/2014 State Airports (Shannon Group) Bill 2014: Committee Stage (Resumed) (Continued),Amendment declared lost.,NIL,21,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,CaitKeane,MarieMoloney,MaryMoran,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,10,4,10/Jun/2014 Suspension of Standing Orders: Motion (Continued),Question declared lost.,TA,17,SeanDBarrett,ThomasByrne,JohnCrown,DavidCullinane,JamesHeffernan,MarcMacSharry,PaschalMooney,DennisODonovan,NedOSullivan,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,AverilPower,JimWalsh,MaryMWhite,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,10,4,10/Jun/2014 Suspension of Standing Orders: Motion (Continued),Question declared lost.,NIL,23,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,CaitKeane,MarieMoloney,MaryMoran,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,FergalQuinn,TomSheahan,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,June,11,0,11/Jun/2014 Public Health (Sunbeds) Bill 2013: Committee Stage (Continued),Amendment declared lost.,TA,15,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,MarcMacSharry,PaschalMooney,DennisODonovan,NedOSullivan,TrevorOClochartaigh,LabhrasOMurchu,AverilPower,FergalQuinn,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
